"z",""
739.022109431981,811.587263032177
760.666974793303,805.327147659562
699.664553554631,790.63733483079
807.69842595142,773.708182752265
683.368149586606,769.452645219308
865.865552396556,750.188940524994
1041.69649094007,743.726699756199
809.946825637542,730.741462999838
716.101974540658,728.569438040144
532.50538260143,724.218731336144
386.90212258234,711.113729490207
941.256133324695,697.930301491553
522.141743374209,904.841473843842
1076.49575411656,892.988405786887
1111.42801064678,891.004277716331
1007.95225201861,883.043171427417
841.971716841745,879.047874353944
747.295902158245,877.04654338864
653.451051061361,875.042758989639
676.92071530218,854.870273865147
871.670303671865,848.770935753221
837.9658,840.604462676896
715.954206460428,836.506683523454
655.699450747483,834.454166260581
582.832354353178,828.282132777399
739.709140374262,820.019059890234
763.733323144272,817.947292661414
681.086036544278,809.636313499687
702.7309019056,803.378058085141
701.076573364701,795.000519868002
796.531136861847,773.892062758838
728.54108850902,750.404841918054
1002.46949952702,739.63750727126
996.198628864138,737.477268155172
911.168773283482,733.150055859485
752.010752749839,728.813897349494
474.569309713727,722.292972429918
298.773355426767,715.752144920737
464.83393080367,704.806920998305
699.122722709764,898.922540718435
975.506702054379,892.994046241469
1033.45385597044,891.012961203353
704.254004012121,875.075816815889
610.409152915237,873.072629197352
451.251132381595,869.058902818784
828.628405525741,846.808679169005
794.923901853876,838.644663560877
654.10763573893,820.134201239177
696.667242228138,818.065452356831
719.33932710965,813.920768111736
695.132068351378,811.844838453038
659.48216844418,803.517272050432
658.034675218577,793.054391168819
598.686582520804,786.748329043258
490.749601993211,754.903054804497
541.001572630923,752.761573163591
685.499190362896,748.471762324076
838.475421506909,744.172851262519
953.156730718014,735.547875210791
922.015918669577,733.386001497404
708.968854603715,726.886946003297
615.124003506831,724.716132424841
567.266353244255,898.915798396326
953.785967070479,891.018376221161
943.189618888585,879.098522220223
588.688417931337,871.102873762333
344.500541817038,863.068037412942
398.613816869547,857.016242083417
837.9658,840.770903316487
544.168033819329,828.485001435255
583.566157686639,820.246139705151
637.76143346028,801.568493048199
684.999719933693,767.890367748275
459.691472535052,759.377509072714
586.523432021621,748.684680004705
773.641048118388,727.128587020009
332.746918662566,716.266491715616
322.150570480673,703.159163494086
570.300503824554,896.938173035205
878.899390457805,891.020531998591
1049.69952809705,885.080783849719
869.164011547747,875.132117813818
341.263821734453,859.086867388814
359.972903209112,857.070210996012
401.647967449845,855.051114653315
615.192232752454,848.97920144996
809.941821122139,842.885387119366
819.279215596398,836.769720881788
654.225723910702,830.632256771358
677.980657824536,814.159580514234
676.445483947776,807.942729621494
640.795584040579,799.620190023233
581.352096005701,784.964431273742
579.999998117202,782.861316452244
604.024180887213,780.755853196788
695.404530444811,776.537895723795
760.900966908297,772.310588059787
563.703594149177,761.701610985865
444.039038711749,753.172819717814
903.329334265975,729.53026266314
237.044872877041,709.984148208956
403.105448253944,699.047997154844
601.568700405586,694.658292192074
1042.7912504447,885.08881190402
1087.89091584359,881.122792911212
643.216211630315,847.016325559001
804.261296328135,832.767788394869
621.994947075618,826.62494771143
730.028819472407,810.138070640962
704.469462825637,805.992376030901
649.600842254522,799.755941336492
668.819562918439,797.672370071364
632.048159765073,778.813746511533
765.163001471359,772.485207169812
762.826633189982,766.135662492935
716.057849391852,764.014497364627
655.803093678908,761.891013582215
694.836584837155,742.675989398811
968.764995855157,731.921088395246
629.592679283447,692.74123935814
538.689210340055,894.950517118443
916.241749515572,836.928890082617
780.280790110119,808.186923043516
659.628045521273,781.078192445956
815.414972109071,770.545539529729
541.001572630923,753.572126961394
981.605283781547,725.67699554036
927.716240249328,723.515370262258
674.713368618802,717.017069914564
491.116776679574,712.673731210142
315.320822392613,706.142114751045
481.381397769516,695.212139033459
575.155676779948,693.019598749916
1024.41793434798,885.095141851456
1151.6990635371,873.204189793966
1091.74231335905,871.213795898381
524.194048335945,857.212586037942
983.484343890171,834.969360310619
667.098175384073,818.608221852154
666.622415693623,816.552228480912
690.384360008421,814.493831274832
786.31412793075,793.778207783322
786.520963246045,791.69354031154
749.542724777384,774.93110742596
792.102331266592,772.825215926911
906.419510798468,766.493507920082
617.58156147978,745.236922112899
667.833532117492,743.098596909456
1025.87541515207,732.372760228706
994.958834623927,721.590313021829
377.823854504868,699.857933708298
967.110121777437,684.514580874546
793.0740710721,889.031451529736
1101.67295770535,883.120799187821
999.01088469782,826.894858923601
941.074811810117,824.851551543416
767.639383365796,812.541087357728
899.219051195322,800.144205497187
865.430315144319,798.069694809567
863.77598660342,789.747856534696
862.121658062521,781.388087485739
869.357354623966,770.885343461755
910.807437761537,758.204832194563
968.974564206673,734.741017364456
1042.56240435085,732.59421464571
999.448765946232,717.503302453938
558.55463649041,706.656870406151
498.597886312369,704.480925737572
719.653294511921,689.187781869654
1044.36514513481,682.600901718524
982.598096553541,885.088575272872
1308.3424778943,869.263047135911
1171.32596979513,865.282222972918
643.425779981831,849.261317230048
917.354190999833,839.16911035718
1143.16190882768,829.016226149801
1121.44117384378,826.978385903547
896.132926445136,818.802875274224
980.142616071915,804.403079523575
1002.81470095343,800.26728327794
944.818706144152,796.121937916764
962.589933582466,783.628828679537
882.161956364581,773.152863065479
997.56648869219,766.839081300389
990.19582876137,756.269407434996
865.865552396556,752.025276757349
743.166846378829,745.641753809959
1048.36295520651,732.812730330702
1242.90297522467,724.21450467495
1151.60224898113,717.74212632104
524.299859993399,698.204408032227
534.467268862076,696.02249116062
1013.86629313457,682.885112265846
1056.18593669772,883.113883400142
1160.87490983893,881.144837745716
1254.64918884936,879.173348482173
1435.61673535729,871.262959165484
754.425302837333,851.316116514579
723.284490788896,849.308026072492
1068.19705450139,835.183319061244
1195.02901398796,825.021488494925
1016.54538243214,787.940764948554
981.309153155531,775.408930200893
955.749796508761,771.21278318289
1071.15432883637,764.900962518889
1063.78366890555,754.33455873449
838.475421506909,745.839666213572
1310.21994470597,720.134881281885
1225.19008912531,715.819008815384
972.187217494788,709.328387450672
612.7946712686,698.466169794692
778.855246645503,687.548844149542
872.629525655934,685.358822263404
1393.13795020093,875.22691782372
1486.01736064721,871.272914128272
1028.04040106179,855.359318038628
1051.51006530261,835.248188267827
1128.76508865998,833.223719785711
1138.3226731447,798.438498636942
1136.9705752562,796.370703594477
1078.97458044693,792.227958348923
1055.67538654471,790.153013424671
1077.52708722132,781.829482629275
1017.66992855586,771.371848350171
1016.31783066736,769.273256148654
1040.34201343737,767.172316363366
1000.02142669933,748.158785429544
1025.87541515207,733.240895319998
1103.13043850945,731.10060068628
1182.51882950928,728.958026632404
1339.64716681613,716.054957360606
703.555399695066,690.007023175106
1527.69242488794,869.302046353396
1347.15690833864,859.37735921423
940.208898399329,837.328826897711
1013.79673854351,835.309838970212
1093.18512954334,833.28842677592
1297.27211238729,821.109125688726
1254.23021424116,819.070785749383
1132.21862070159,814.986873234358
1022.85871290914,804.734992930539
1099.56976016755,786.130794204515
1118.78848083147,784.051753068444
1118.99531614676,781.970340199392
1138.42087212598,777.80041075331
1238.89386369919,756.80948706042
1212.79555110301,752.583230403417
1166.02676730488,750.46661569308
983.760418052363,744.102870336781
922.031935502637,737.718353150893
950.055914380498,735.585583058224
1067.55047939281,731.313170504919
1224.19389375002,727.031622337606
1297.7817338942,724.887432916575
1418.73391376818,718.44125498906
1412.4630431053,716.288007104118
1327.43318752464,711.974755347572
979.754501210618,703.321356704333
753.817215855712,696.807923161043
715.037769667929,694.632350246144
881.098345044833,683.7214971448
1375.60136872335,873.255393189245
844.236670662884,843.417446858086
1043.90416266517,808.941111715234
1017.805850069,804.839254393325
1118.27884164221,784.186434638621
1137.91123293672,777.944180608392
1136.05006908052,771.680638117268
1102.26133302952,769.588073679024
1233.84100085905,756.983379244708
1257.60294517384,754.874409626632
1231.50463257767,750.64948365993
1431.17212457996,714.365559339074
1346.1422689993,710.053631314333
1186.98424846566,705.732723808198
1093.13939736878,703.568914299547
772.526297330371,694.891414867758
729.007288880244,688.360051492518
763.939545410459,686.178530328277
993.581705529923,679.620837781342
1208.40631315274,675.238153646646
1170.86724590883,875.219449277186
1505.1983791695,867.338087689249
1250.12095808709,825.322800743783
1144.65683151336,811.080349711977
1077.0314158696,798.778711435776
1168.4117654272,794.658998915079
1227.57013019616,755.048224138766
1118.21022240371,744.483456245647
1236.63210456179,723.180739761446
1310.21994470597,721.037882611936
727.475980479704,690.801360453641
1312.02268548993,671.134341715516
919.703556378709,877.171872965335
1029.59079937878,875.210636633705
1416.110413205,867.341380552012
1504.25026138893,859.433224384359
1465.47081520115,857.450107969023
1405.51406502311,855.464561130912
1328.45430710197,853.476584245743
860.938263004072,833.463291067896
1094.71134688955,794.772145823853
1137.27095337876,792.711754423762
1078.64784954878,782.374034085188
1100.4995502254,774.061092080409
1040.64239155993,763.616743021372
903.329334265975,731.932971421683
1339.64716681613,716.969632348291
1149.57256575434,701.895181251382
961.051899973956,697.567997580641
872.131122718228,695.401062460922
681.428197300246,686.711144620195
691.595606168923,684.533145119654
956.170022818602,675.799216243322
1280.88187344149,669.225885348099
1274.56526356975,851.510608159571
1185.64448631403,849.520818065449
1090.96867163053,847.528601054418
837.9658,841.537394082848
784.076756467781,839.535475285344
807.049219471852,831.503572241321
867.617253630448,829.489544197494
1097.84850813184,823.432951821563
926.980883515909,801.039785401778
950.267068140257,796.937068385365
1040.82230335733,792.824779550579
1083.38190984654,790.765051061412
1044.74934283698,765.862870952632
1009.42543290922,757.486550858253
1051.98503939843,755.386606530345
1166.3022189303,749.072750486028
1151.60224898113,719.3324663807
637.706562636704,682.620790099834
672.638819166918,680.441261381355
902.936663811492,871.265915168758
1377.59612582165,855.4980862253
765.200707964931,839.575017239783
868.440001739559,825.515160554205
1034.64100058148,786.757447963046
951.99371398149,778.487847570073
776.675198698687,728.079231101659
922.193742588858,721.684144628621
1267.10630630135,706.682504201049
608.460479051761,687.232523562104
569.681032863979,685.060281576267
564.941470601635,680.709174718152
1026.48646578038,845.591577790061
931.810651096884,843.600601923388
782.047073240986,823.557739510006
938.690487598193,819.520168006859
1087.24318206866,811.416094538481
767.822862982266,797.141385736947
832.843539755302,790.987700322497
948.248072082911,784.812518369556
887.452486159535,768.240732996066
908.890516205561,764.074113697946
851.802586252337,759.89806834
1007.14419839666,745.208021867479
708.968854603715,730.403879403891
690.282270200113,726.153334206345
743.12295875274,670.072446894501
832.834518697643,865.361837176146
1158.57890003841,849.584253028188
499.933072788817,831.649309257905
554.046347841326,825.62747258247
688.202222144102,821.600842354071
928.635697841755,805.397928467607
853.051123097529,780.805666784914
887.201034703602,739.059801679889
596.43741910323,724.228094602791
1074.43031589412,707.139881250574
1055.72771465746,700.694326957253
929.073579090167,696.386026010353
654.159984811211,689.906765573383
428.222699456304,683.407443303131
389.443253268522,681.236566064042
842.847677155354,861.428666303729
1003.94633517687,845.636573294434
837.9658,841.664367169388
743.2899853165,839.674637453382
417.695468917093,825.678872176962
877.001781304379,805.479916147014
578.826437511433,791.19768708143
644.322873974919,787.095514157601
735.703223532517,782.983797032979
677.080119702534,772.662858947456
697.070656522957,758.114056250729
563.490086969456,728.671739290454
501.76160441973,722.303518626358
647.280148309901,715.914632250066
979.754501210618,705.220847752127
907.162856441737,696.625035821815
748.004835908094,692.313628283127
333.546884772804,681.496014554005
294.767438585022,679.325826505446
279.860467454001,677.153427641527
460.828013961925,668.441820538374
753.926899899626,859.459736501866
925.62190610303,855.527422745041
983.56906001909,853.557642954908
1018.5013165493,851.585447586207
1013.76175428696,847.633809592744
654.369208060772,837.712439711369
316.336480849589,827.730699798332
778.743609574392,809.611660433463
809.801739032551,805.558736356806
788.081004048651,803.52867164096
623.027512362954,797.424083561677
516.00397285188,793.342378447711
588.159342446805,770.722369255122
609.804207808127,764.503391897469
572.825969339465,747.815714912474
664.206318897064,743.620339021438
705.940811045751,741.519148910071
596.5809032533,730.978304439415
532.50538260143,728.863179988802
431.527411567603,724.626003061369
635.614394411547,711.859309461912
470.563392871983,686.080502922172
304.582857695118,681.752612718222
201.10709906695,673.070222244398
236.039355597164,670.894108423645
465.681515716628,664.352605581917
462.04253435567,861.41279706892
941.441558628168,849.619456328526
760.906042078863,839.725321518873
397.071670544178,831.766581487781
270.41753497689,827.772739526216
610.043275093687,797.51198869992
569.722688355652,779.096609497586
552.170005866203,758.409137965602
652.167237748963,735.380959066892
579.775901045107,731.16368943328
519.521145332163,729.051577429356
397.509551792591,724.820416012114
354.467653646467,722.701373548543
363.805048120725,716.330441973969
414.057018758437,714.202208933709
772.098901793019,703.526795718845
826.212176845528,697.094291733246
393.503634950846,684.168480257372
158.979597676028,668.986972522462
512.221418659237,857.484802530325
616.910391800448,855.52346084111
210.460784798848,825.814151993002
233.43324780292,817.800113461473
367.589122105696,813.778655971948
591.475130837502,807.728440246102
608.022597803349,797.596737648498
425.756248550832,791.488964700734
378.987464752702,789.448257029518
418.385588620012,781.261552875486
509.765938177611,777.153901590468
532.438023059123,773.036737906079
474.442028249848,768.91007833062
472.787699708949,760.628342310771
519.819150867066,729.23692513356
337.552801614549,722.895758714515
651.574117456382,703.748111022778
244.626107517076,680.09577476456
68.8301532301153,673.598148782727
653.376858240341,653.986338256533
473.441972471455,855.516877738944
578.130945612665,853.556133227583
671.905224623097,851.592982909319
842.705362262344,845.689092669903
852.87277113102,843.71631500943
739.229603634176,837.783536281067
225.570382143285,825.852972734126
552.69568464972,805.776252205725
602.947655287431,803.755369366975
447.231558075994,791.579750980245
340.208018564919,787.502072792772
314.109705968744,783.414844913098
337.871650283542,781.367653950293
379.606142432229,779.318080620681
414.582697541953,762.835958971406
433.801418205871,760.765033143179
434.215088836462,756.6160992926
455.653118882488,752.457738879023
374.357930170993,746.202568447734
373.005832282494,744.112821102804
397.030015052505,742.020733137116
255.731457280643,718.854146849157
237.044872877041,714.611977673584
265.068851754902,712.487448350372
382.563416767212,708.231518480623
673.362705427195,699.692279398931
715.037769667929,697.551788206
642.446124899048,688.967218324539
483.288104365405,684.661428576858
294.767438585022,680.346681235446
563.223974481645,851.58935793951
724.322632503155,835.821649025377
369.821431545907,827.880080182177
125.633555431608,819.900038011924
313.902704786893,809.870918697079
325.301047433899,785.556483122336
478.75160574032,769.15587643774
454.544346982048,767.095109259566
397.456417028824,762.966469164735
418.89444707485,758.82836927883
440.746147751468,750.523864136387
383.658217798244,746.357498237092
382.123043921484,740.090366684595
473.503393479083,735.900589604662
405.877977835319,723.275410231253
222.13790174602,712.690814839025
524.299859993399,702.048848218361
700.130798536909,695.636322219287
190.939690198273,676.276906807601
113.879932277136,674.114670807246
53.9231820990948,671.950212955842
15.1437359113123,669.783537798739
45.336430179183,663.270254682871
379.667563439858,654.555119209531
489.803197921466,652.370875084867
248.679532727431,855.494594731726
837.9658,841.760947179751
848.133208868676,839.789395290079
379.988840414583,825.921273790132
250.482273511389,809.927890038177
324.070113655569,807.917917736815
598.208093025087,799.854058960193
626.232071902948,797.832106327511
333.132088021198,777.481159591345
466.246929727484,771.329410573838
429.475526574118,752.74619461495
294.033793164423,717.125881465655
608.055109006256,697.99744336078
729.007288880244,691.580261540398
637.706562636704,685.142736173418
478.548542103061,680.839805251671
290.027876322678,676.52791589312
10.4041736489683,665.709229149588
499.970606790143,650.470452551064
872.898056530215,839.797728670063
868.158494267871,835.853453671419
603.441762725182,827.936113307386
170.733220830499,815.988120338509
183.171431642274,811.986266257438
438.390761185617,803.953794204836
515.645784542992,801.939687453435
633.140349555302,797.904292956554
541.499772995734,787.773963071461
499.644012380939,763.218114750113
442.556082427715,759.092255677274
464.200947789037,752.885754704006
485.845813150359,746.658052877931
404.550624438863,740.409215325396
518.603058877974,732.044675570233
295.261546022772,706.728215738123
345.513516660484,704.603540476666
569.39952539229,698.215807251253
599.873727131849,681.08199978327
513.480798633276,678.930133203076
226.303976687107,655.112749718586
320.078255697538,652.934300795117
424.767228838749,650.753666885346
534.902863320357,648.57085286311
341.558943173705,851.560317042059
561.581820655385,847.65078957081
666.270793796596,845.692437565818
926.10564818393,833.892048320282
241.118585558334,810.032487815488
496.337915101677,802.002639790905
599.446926911794,785.828162646886
475.11665054698,781.760675594641
581.798425055271,763.339253601158
523.802430245996,759.219520614904
521.941266389801,753.022203107901
522.148101705097,750.951714279819
461.145680466425,736.392501493245
576.550212794034,730.117732306894
641.57088956707,723.822005411667
569.179552863214,719.613250168608
386.913203610697,713.282773240027
547.958288308517,698.431184097453
815.615828663635,685.612315653947
639.502547848358,845.685716328014
915.886527192973,839.805286513811
1008.76593763925,835.873045052972
905.290179011079,827.979851560332
319.039312751307,808.079311462659
718.756260026623,796.024139539687
800.066360122494,789.964297208352
594.487460877523,767.56140768683
600.06882889807,749.018330713973
540.418505547896,736.550299453334
719.491616760042,721.897903743615
421.792032657546,709.248234190661
403.105448253944,705.013243079854
481.381397769516,700.769079185162
705.267406501323,694.385695927524
893.536555856607,683.701269385121
862.39574380817,681.557600354152
649.348679742309,675.113097558393
191.371720156892,657.829528517538
226.303976687107,655.659114998461
284.251130603167,653.486501618034
670.77074442939,644.774143613044
513.253949377109,847.628393010291
1112.70762551836,831.942504321773
922.004700100374,824.042229789179
412.813591761738,806.126745573155
668.032921305081,798.102160825118
893.840639132925,788.017710922661
573.944560356079,771.758699263772
597.706504670877,769.715625808202
639.440996819564,767.670179898927
674.417551929288,751.221405330981
693.843107908501,747.085611147148
692.188779367602,738.785818920298
656.864869439839,730.448547119458
743.12295875274,673.205745643288
328.66500761745,662.423836862901
289.885561429668,660.260783270876
874.432266439893,640.694233769069
837.9658,841.757373016496
1103.75343116272,824.062527127972
590.09420967183,812.158547997738
619.745663302278,800.168598605448
704.731846093465,773.895862419578
792.950713029165,763.683969120958
776.88721568839,751.351591870004
804.113449070258,726.432800261907
852.934192138649,724.341038459188
894.668684287336,722.246950808778
785.308776494884,711.741724306788
629.592679283447,699.059317952672
747.087244295757,694.813504089797
1098.27067867113,682.021417892959
847.811931893951,671.299178782344
493.310730936702,662.681053590834
654.409388958213,645.338407371873
759.098362099424,643.160689674398
869.233996581032,640.980790451634
979.121239581104,638.798714508123
948.101434481608,839.794121450468
1052.79040762282,837.838165818452
1327.53223314117,828.022676360944
772.994936188508,812.193950628373
729.881297783887,798.218595447278
960.112552285275,792.193392114664
1077.60711729759,788.164677201457
1086.94451177184,782.10374972485
861.636264373203,773.989220846601
854.265604442383,763.79265419644
908.874550846616,741.152194032553
847.665294292648,728.682997442925
831.368890324623,707.714686832382
773.432817436921,705.60513254364
708.670184306896,701.379123450735
1087.45413327875,686.515984207563
1170.99463044142,675.831275363564
864.102715278675,667.24296120412
603.446365418311,660.778241831739
543.489615240269,658.618884605653
499.970606790143,652.127521204698
1256.45192963332,833.918406864615
1334.37265682629,831.95829729116
1246.71655072326,818.17091137985
718.81636090997,802.271003915721
913.356380928138,794.263875544052
1215.51833917552,784.201399792147
1196.83175477192,780.159759847984
1153.78985662579,778.135375219596
899.132170669419,767.977845029192
1053.99802312329,751.60265980563
1020.20928707229,749.545136523778
957.55253729272,726.757362845079
1138.45350608381,716.305840614847
941.256133324695,705.796364549116
899.867527402838,693.109013885421
1123.75353613464,686.734459054367
1257.90941043742,682.473382132761
1299.58447467815,680.339442389284
1154.2277378742,669.635881157773
1067.83480937563,667.48842355512
874.432266439893,641.545484431013
